wl_home,fga_home,fg_pct_home,fg3a_home,fg3_pct_home,fta_home,ft_pct_home,oreb_home,dreb_home,stl_home,blk_home,tov_home,fga_away,fg_pct_away,fg3a_away,fg3_pct_away,fta_away,ft_pct_away,oreb_away,dreb_away,stl_away,blk_away,tov_away
W,84,0.452,28,0.179,23,0.565,11,46,6,7,15,96,0.344,35,0.257,16,0.875,11,33,9,7,8
L,78,0.449,25,0.32,20,0.85,8,29,2,3,15,79,0.494,28,0.5,21,0.762,5,29,11,7,8
L,92,0.37,35,0.314,19,0.789,10,23,7,3,4,80,0.513,18,0.278,27,0.815,13,45,3,5,14
L,75,0.52,28,0.393,22,0.864,9,29,7,2,14,78,0.487,35,0.486,20,0.9,8,23,5,4,11
W,79,0.506,27,0.296,20,0.8,6,39,4,4,10,96,0.406,39,0.333,2,1,11,32,5,4,8
L,82,0.39,42,0.214,13,0.846,10,30,6,4,15,86,0.488,28,0.5,6,0.833,7,35,7,2,14
L,93,0.355,30,0.467,29,0.793,17,30,5,4,5,78,0.436,35,0.2,34,0.853,12,35,4,8,12
W,79,0.506,39,0.41,19,0.737,12,25,13,4,10,78,0.513,23,0.391,10,0.8,10,26,6,2,16
L,78,0.436,32,0.25,28,0.821,12,32,5,2,16,84,0.512,45,0.4,18,0.667,7,32,8,8,10
L,86,0.465,20,0.4,26,0.885,8,30,5,4,6,85,0.482,33,0.364,22,0.864,11,29,3,9,11
W,81,0.568,35,0.543,21,0.81,1,34,7,4,10,98,0.398,42,0.262,17,0.765,21,36,3,3,15
L,84,0.452,32,0.313,29,0.759,11,34,3,2,12,88,0.5,41,0.415,19,0.737,5,34,7,1,6
L,79,0.468,35,0.286,24,0.875,6,29,2,9,15,92,0.457,26,0.346,19,0.947,11,34,9,5,11
W,89,0.438,38,0.368,18,0.889,11,38,8,2,17,82,0.439,30,0.267,26,0.885,4,36,10,7,12
L,81,0.519,29,0.345,29,0.759,9,25,6,3,15,85,0.541,31,0.516,19,0.789,7,28,12,3,15
W,91,0.549,32,0.469,22,0.773,15,32,5,7,11,84,0.548,24,0.458,26,0.885,5,25,6,4,7
W,87,0.471,33,0.455,18,0.833,7,36,7,7,8,83,0.373,37,0.216,19,0.947,7,30,4,7,14
W,75,0.52,26,0.5,42,0.738,6,40,6,6,7,103,0.379,48,0.271,14,0.714,20,33,3,2,11
W,82,0.402,27,0.259,25,0.92,7,33,8,2,7,71,0.38,35,0.286,32,0.875,8,33,2,9,12
L,83,0.361,34,0.235,19,0.947,6,32,14,7,12,78,0.423,35,0.429,16,0.875,6,44,7,6,18
L,79,0.481,28,0.393,20,0.65,2,27,3,5,14,82,0.537,22,0.364,31,0.935,7,34,10,3,11
W,71,0.493,34,0.382,40,0.725,14,36,6,4,19,88,0.42,43,0.302,19,0.842,11,23,11,4,12
W,92,0.511,35,0.371,15,0.933,9,39,8,5,16,87,0.483,27,0.37,15,0.8,7,31,6,4,14
L,83,0.398,38,0.316,34,0.735,9,27,4,1,8,79,0.506,30,0.4,27,0.852,9,40,4,5,13
W,85,0.494,27,0.481,28,0.75,10,40,6,6,10,88,0.432,27,0.333,24,0.708,8,34,6,7,10
W,86,0.453,25,0.24,20,1,8,34,8,1,14,86,0.465,41,0.293,12,0.75,9,31,9,2,16
W,85,0.471,39,0.333,22,0.727,13,31,7,4,13,76,0.487,28,0.321,24,0.75,8,27,5,4,17
W,91,0.462,34,0.382,22,0.864,12,32,9,3,9,87,0.471,44,0.386,22,0.727,13,31,3,12,10
W,81,0.568,29,0.448,29,0.828,12,25,6,4,13,89,0.562,22,0.318,23,0.739,10,22,6,2,9
W,80,0.525,31,0.484,37,0.757,6,38,10,6,13,91,0.396,44,0.295,17,0.706,14,28,5,6,19
W,90,0.389,32,0.219,31,0.903,13,37,3,5,14,91,0.341,40,0.2,22,0.727,14,34,4,3,13
W,95,0.505,28,0.321,18,0.889,7,34,5,6,9,97,0.443,30,0.333,21,0.857,16,35,6,5,13
L,78,0.397,37,0.432,27,0.889,9,33,7,8,14,86,0.442,45,0.356,23,0.957,9,36,9,7,12
W,95,0.505,42,0.5,16,0.625,13,42,2,3,16,94,0.426,34,0.294,17,0.588,9,31,9,3,9
W,92,0.467,51,0.392,16,0.938,8,38,6,8,7,79,0.392,30,0.2,23,0.826,6,35,2,8,13
L,106,0.406,53,0.396,6,0.833,14,35,5,3,8,92,0.467,25,0.24,29,0.862,13,40,4,10,8
W,82,0.451,40,0.4,30,0.7,11,39,4,2,11,85,0.447,49,0.347,17,0.706,8,26,1,2,7
L,75,0.587,26,0.385,18,0.944,8,30,3,4,16,89,0.506,38,0.447,12,1,8,20,10,4,8
W,76,0.474,27,0.259,21,0.857,5,36,5,6,13,95,0.4,31,0.194,5,1,11,28,2,4,10
L,86,0.477,34,0.206,20,0.6,12,36,6,4,13,85,0.424,39,0.333,29,0.793,10,29,8,5,9
L,96,0.375,47,0.255,27,0.593,14,35,3,5,8,100,0.43,46,0.326,30,0.633,18,37,4,6,7
W,101,0.475,37,0.432,15,0.867,16,33,14,1,10,84,0.512,23,0.304,17,0.824,8,30,4,5,16
L,86,0.372,32,0.313,35,0.714,11,31,14,6,18,99,0.404,45,0.378,25,0.84,18,35,10,8,20
W,91,0.538,44,0.341,15,0.8,9,43,6,15,16,96,0.302,38,0.316,20,0.75,14,31,10,2,14
L,94,0.468,35,0.429,22,0.773,12,33,5,7,10,94,0.5,42,0.429,17,0.941,11,36,7,10,7
L,90,0.467,34,0.294,26,0.846,12,32,9,3,19,96,0.521,38,0.289,19,0.632,11,32,11,7,15
L,91,0.462,33,0.424,45,0.622,10,46,4,1,16,110,0.455,45,0.378,17,0.647,9,36,6,5,11
W,99,0.444,40,0.35,17,0.824,14,38,6,2,11,92,0.402,39,0.256,20,0.75,14,40,8,3,13
L,75,0.467,33,0.394,15,0.8,4,26,5,2,13,85,0.435,29,0.31,29,0.793,17,31,6,5,14
W,85,0.4,34,0.353,36,0.889,16,31,10,3,12,81,0.506,33,0.242,25,0.76,8,32,9,4,14
W,94,0.543,26,0.5,24,0.875,11,32,7,4,9,95,0.453,36,0.361,37,0.838,17,29,4,1,10
L,92,0.533,38,0.316,13,0.538,9,34,1,9,9,96,0.469,41,0.463,10,1,6,28,5,4,9
W,87,0.494,32,0.406,25,0.8,9,38,9,5,16,97,0.433,40,0.325,20,0.85,16,30,10,6,14
W,94,0.436,36,0.278,31,0.806,13,39,5,11,15,106,0.396,42,0.214,21,0.857,16,33,7,7,13
W,84,0.452,29,0.276,28,0.643,17,30,5,7,14,77,0.468,23,0.261,19,0.789,7,26,3,5,13
L,98,0.439,37,0.378,24,0.875,11,31,8,4,12,89,0.517,40,0.4,25,0.84,9,40,4,5,16
W,93,0.452,34,0.382,22,0.773,14,37,6,7,12,95,0.442,35,0.343,18,0.667,10,37,6,5,12
W,90,0.5,34,0.412,24,0.917,8,36,8,6,12,102,0.471,35,0.4,18,0.833,12,32,5,3,10
L,92,0.435,37,0.324,10,0.8,9,24,7,5,13,84,0.488,22,0.409,27,0.778,14,35,10,8,18
W,90,0.456,28,0.25,27,0.815,11,37,11,8,16,93,0.376,39,0.333,20,0.9,18,32,7,2,18
W,84,0.536,33,0.485,17,0.882,8,36,13,4,14,85,0.447,39,0.385,12,0.667,8,29,7,3,18
L,80,0.413,37,0.243,19,0.684,5,33,3,6,10,91,0.396,24,0.375,16,0.938,15,39,7,3,10
W,91,0.56,34,0.441,16,0.813,11,37,5,6,19,92,0.489,48,0.438,16,0.688,6,23,11,0,12
L,79,0.456,27,0.37,35,0.829,6,26,8,2,13,84,0.571,32,0.406,13,0.846,5,35,8,4,15
W,83,0.47,33,0.303,18,0.611,11,34,14,5,14,80,0.388,33,0.212,17,0.588,13,29,7,4,21
L,79,0.43,30,0.333,22,0.864,8,26,5,3,10,82,0.488,31,0.419,13,0.692,11,35,5,3,15
W,100,0.4,50,0.32,23,0.783,18,41,12,5,12,92,0.38,47,0.234,23,0.696,13,40,6,3,15
L,83,0.542,35,0.429,25,0.76,6,34,9,7,18,88,0.477,27,0.37,46,0.761,15,30,12,4,13
W,85,0.541,22,0.455,25,0.8,9,27,6,1,10,79,0.506,31,0.452,23,0.826,9,26,4,5,13
W,99,0.535,49,0.51,8,0.875,9,36,9,4,11,84,0.536,36,0.444,23,0.696,7,34,10,2,17
W,89,0.427,36,0.306,21,0.762,11,38,4,6,10,85,0.412,26,0.269,21,0.762,11,36,5,7,13
W,77,0.494,33,0.424,21,0.81,11,32,10,7,18,79,0.367,29,0.241,30,0.833,13,23,14,5,18
W,86,0.558,33,0.455,10,0.8,5,39,10,12,16,101,0.426,48,0.333,8,0.5,19,30,10,4,16
W,85,0.588,24,0.417,14,0.929,7,28,6,6,11,80,0.438,30,0.367,31,0.903,12,20,7,4,15
W,92,0.457,38,0.237,29,0.724,12,29,11,5,14,82,0.476,40,0.325,18,0.833,9,32,6,2,22
W,80,0.45,35,0.314,16,0.813,13,43,8,7,19,80,0.375,42,0.31,17,0.647,5,28,10,1,9
L,91,0.495,45,0.244,22,0.727,8,30,3,4,13,84,0.595,25,0.6,21,0.714,4,32,6,1,16
L,82,0.476,19,0.316,33,0.788,6,36,8,9,10,93,0.441,31,0.323,29,0.793,15,34,6,4,14
L,89,0.472,36,0.361,16,0.938,6,28,6,2,12,92,0.533,37,0.432,16,0.875,10,35,7,11,16
W,90,0.456,39,0.41,17,0.647,11,43,6,4,11,81,0.37,36,0.306,16,0.563,5,33,6,6,12
W,98,0.449,32,0.375,32,0.813,17,33,10,3,13,90,0.478,50,0.32,27,0.778,9,32,7,7,15
W,88,0.477,33,0.394,18,0.833,12,46,6,7,17,98,0.388,29,0.172,22,0.818,14,31,13,4,11
L,83,0.434,31,0.323,21,0.714,11,27,9,2,14,88,0.42,29,0.276,22,0.864,17,34,11,1,16
W,89,0.472,43,0.488,16,1,14,24,14,3,9,70,0.557,29,0.448,15,0.667,5,30,3,5,20
W,82,0.476,36,0.361,31,0.71,8,34,7,8,17,90,0.444,21,0.143,29,0.862,11,38,13,3,15
L,99,0.424,37,0.378,22,0.727,12,35,4,3,7,100,0.49,23,0.217,24,0.667,14,39,3,5,10
W,83,0.542,44,0.409,20,0.75,7,37,10,3,18,90,0.422,47,0.362,24,0.708,13,30,13,1,14
W,84,0.5,28,0.25,25,0.72,15,36,11,2,20,85,0.435,43,0.256,15,0.667,10,24,7,6,15
W,89,0.472,54,0.463,14,0.786,12,35,5,3,15,97,0.454,39,0.282,19,0.789,16,34,11,5,9
W,97,0.485,45,0.4,21,0.762,10,39,4,7,11,101,0.505,35,0.286,6,0.833,7,38,4,4,11
L,97,0.423,45,0.311,21,0.619,14,37,11,5,13,90,0.489,21,0.286,28,0.714,13,38,8,6,15
L,95,0.4,35,0.257,24,0.667,6,24,5,3,14,96,0.604,49,0.551,16,0.875,9,49,13,6,16
W,90,0.5,36,0.333,16,0.813,8,41,5,2,16,92,0.435,37,0.189,18,0.722,11,32,8,4,12
L,108,0.426,53,0.321,16,0.5,8,38,4,3,4,104,0.49,38,0.395,30,0.7,13,56,2,3,12
L,108,0.481,40,0.375,22,0.773,19,34,8,8,15,89,0.517,34,0.559,38,0.789,8,36,8,9,15
L,83,0.422,32,0.375,28,0.821,10,32,6,6,19,101,0.525,32,0.438,19,0.737,13,37,10,5,13
W,95,0.421,30,0.2,22,0.773,11,37,15,7,4,85,0.365,33,0.273,13,0.769,15,44,1,3,25
W,95,0.505,33,0.333,16,0.875,7,38,8,2,9,82,0.463,34,0.353,21,0.81,7,31,5,2,14
L,89,0.393,37,0.27,16,0.938,11,33,9,5,16,81,0.457,32,0.188,30,0.867,10,39,8,5,19
L,95,0.526,29,0.448,24,0.75,10,35,5,4,13,101,0.554,43,0.558,21,0.714,11,34,8,8,7
W,93,0.527,35,0.343,30,0.867,13,38,7,5,12,89,0.528,32,0.438,23,0.739,7,27,8,4,10
W,100,0.44,35,0.314,23,0.826,17,42,9,2,16,90,0.456,46,0.326,24,0.708,5,36,7,9,14
W,81,0.556,44,0.341,21,0.762,13,40,4,7,21,93,0.43,31,0.29,17,0.765,12,23,12,2,8
W,92,0.489,36,0.5,17,0.765,10,44,6,6,16,104,0.413,36,0.25,14,0.857,13,34,7,10,9
L,98,0.388,39,0.282,18,0.556,18,22,10,3,12,78,0.526,36,0.444,24,0.875,10,37,6,7,24
L,93,0.452,55,0.327,13,0.769,7,36,7,3,10,88,0.523,31,0.355,18,0.667,8,42,6,4,12
W,79,0.532,28,0.357,20,0.95,4,39,4,7,12,88,0.432,43,0.326,20,0.75,7,30,5,2,10
L,92,0.457,49,0.429,11,0.818,11,27,5,3,19,93,0.57,42,0.476,15,0.733,11,33,9,6,12
L,92,0.554,33,0.303,28,0.679,4,34,11,7,21,102,0.5,22,0.5,29,0.793,13,39,10,2,20
W,89,0.393,42,0.214,25,0.88,10,35,14,3,10,87,0.356,38,0.184,17,0.882,15,42,6,6,21
L,83,0.494,31,0.355,28,0.786,9,33,7,3,19,90,0.489,31,0.419,26,0.808,10,32,12,6,13
W,84,0.464,33,0.212,37,0.784,12,38,4,3,17,98,0.439,47,0.319,12,0.583,14,33,7,4,16
L,88,0.432,41,0.317,27,0.741,7,34,10,9,17,89,0.472,21,0.333,28,0.75,14,34,11,9,19
W,79,0.519,36,0.472,25,0.8,7,26,4,6,10,83,0.53,23,0.348,23,0.826,9,29,7,2,13
L,83,0.398,39,0.333,19,0.789,9,30,8,8,22,88,0.523,38,0.474,9,0.889,9,33,13,7,17
L,83,0.494,31,0.161,16,0.688,7,38,5,2,19,97,0.402,45,0.333,26,0.808,17,33,12,2,13
W,106,0.443,35,0.286,28,0.893,18,29,9,4,15,96,0.531,28,0.357,18,0.833,8,28,7,14,16
L,76,0.513,36,0.278,15,0.867,3,29,7,4,17,88,0.557,39,0.462,15,0.867,10,32,3,0,11
W,82,0.524,36,0.444,27,0.852,5,33,9,4,13,89,0.506,29,0.414,24,0.667,10,34,4,3,14
W,89,0.494,44,0.455,18,0.833,7,32,4,7,10,106,0.434,37,0.324,19,0.789,22,35,7,1,9
W,84,0.512,30,0.433,40,0.875,12,36,10,5,17,94,0.479,28,0.214,26,0.769,12,27,10,9,14
W,92,0.424,46,0.391,11,0.818,13,40,7,3,13,83,0.434,33,0.333,11,0.818,5,33,10,3,15
W,89,0.427,38,0.289,18,0.556,11,37,5,7,15,90,0.411,33,0.182,17,0.765,13,37,10,7,12
L,87,0.517,30,0.5,30,0.8,10,27,6,5,17,100,0.52,46,0.391,25,0.64,20,32,13,8,18
L,84,0.488,28,0.464,14,0.929,9,25,5,3,14,86,0.523,43,0.395,23,0.696,11,27,6,7,13
W,88,0.5,39,0.538,39,0.744,8,36,9,8,16,104,0.481,36,0.333,25,0.76,15,34,10,6,14
L,90,0.433,35,0.371,14,0.786,7,33,6,8,10,85,0.482,24,0.333,22,0.773,7,37,7,6,12
L,90,0.522,33,0.455,31,0.774,6,35,4,3,14,96,0.5,34,0.353,35,0.771,11,33,6,7,12
W,89,0.483,33,0.303,26,0.731,15,42,7,7,14,90,0.389,40,0.325,14,0.786,9,29,7,5,12
L,99,0.505,27,0.481,21,0.714,9,33,7,4,9,92,0.543,42,0.548,29,0.586,12,44,6,7,18
L,89,0.461,31,0.226,20,0.8,6,26,8,6,8,86,0.558,28,0.357,19,0.895,7,41,5,7,17
W,87,0.483,48,0.375,22,0.773,8,41,5,5,12,97,0.433,42,0.333,17,0.647,13,36,7,7,10
L,84,0.44,20,0.35,27,0.815,9,28,6,4,14,91,0.505,42,0.405,15,0.8,11,32,8,4,12
W,78,0.5,29,0.379,16,0.875,6,31,3,7,12,91,0.418,45,0.333,16,0.625,13,30,4,4,8
W,102,0.461,31,0.387,24,0.75,20,35,12,3,13,87,0.471,36,0.306,18,0.556,13,34,9,13,20
L,77,0.468,31,0.387,19,0.842,6,36,3,4,18,88,0.477,33,0.455,28,0.75,10,31,13,7,7
L,73,0.493,28,0.393,27,0.815,6,29,5,2,14,80,0.513,36,0.361,26,0.885,5,28,12,2,8
L,89,0.506,23,0.435,17,0.765,13,34,6,1,13,84,0.5,31,0.484,20,0.9,5,25,3,7,9
W,95,0.495,47,0.426,30,0.733,19,35,6,6,14,93,0.473,32,0.344,35,0.743,13,25,4,1,10
W,88,0.523,32,0.406,18,0.722,7,32,12,4,12,79,0.494,37,0.432,18,0.833,5,33,9,5,19
L,103,0.476,44,0.25,32,0.781,13,30,9,5,15,98,0.531,34,0.382,29,0.862,14,38,8,3,18
W,80,0.575,28,0.357,21,0.714,7,35,8,5,12,87,0.46,36,0.333,13,0.923,11,25,3,2,11
W,86,0.442,32,0.281,34,0.765,7,33,6,2,9,91,0.44,32,0.25,30,0.733,11,41,5,1,11
W,90,0.489,24,0.375,26,0.692,13,30,7,7,13,83,0.434,24,0.375,29,0.828,11,33,5,6,17
W,108,0.472,35,0.343,22,0.818,16,37,10,3,11,95,0.516,38,0.263,32,0.688,10,37,4,3,14
W,94,0.532,31,0.29,22,0.864,4,32,9,6,3,84,0.464,43,0.442,12,0.833,8,39,1,3,18
W,75,0.573,33,0.515,40,0.625,7,34,11,6,16,78,0.41,33,0.273,36,0.806,9,29,4,1,16
L,88,0.409,32,0.344,41,0.854,13,28,7,0,8,81,0.568,34,0.382,28,0.821,5,33,4,6,13
L,102,0.431,34,0.382,10,0.8,16,28,4,4,10,93,0.559,30,0.3,28,0.75,11,40,4,8,6
L,79,0.481,26,0.423,23,0.783,7,40,3,5,18,93,0.462,30,0.3,20,0.6,11,31,12,3,10
L,85,0.494,31,0.484,13,0.692,10,27,3,4,18,104,0.538,28,0.286,8,1,15,30,8,6,8
W,100,0.44,33,0.273,18,0.833,17,30,11,7,13,105,0.4,42,0.214,17,1,22,35,9,4,15
W,86,0.488,17,0.412,35,0.886,14,26,6,5,7,85,0.494,29,0.379,23,0.826,11,26,5,4,13
W,86,0.523,37,0.351,29,0.897,10,26,6,0,11,77,0.61,34,0.412,16,0.875,1,30,3,2,14
W,88,0.42,27,0.37,21,0.762,13,38,8,7,16,95,0.4,26,0.231,20,0.55,15,36,11,5,11
W,93,0.505,49,0.429,21,0.714,14,31,5,4,15,91,0.462,38,0.395,23,0.696,14,32,8,4,15
L,85,0.471,38,0.5,23,0.652,9,24,9,6,20,88,0.614,39,0.487,15,0.733,8,33,11,7,13
W,83,0.458,31,0.355,45,0.756,14,32,9,5,12,89,0.483,35,0.314,27,0.667,13,27,7,7,12
L,95,0.432,39,0.333,19,0.842,12,27,10,4,16,90,0.5,22,0.409,30,0.8,15,38,10,5,16
W,96,0.448,33,0.273,17,0.765,12,39,11,7,15,90,0.378,35,0.314,18,0.833,12,38,5,8,18
L,105,0.39,50,0.34,12,0.833,15,36,5,5,13,88,0.5,24,0.333,26,0.769,6,42,2,14,11
W,88,0.557,33,0.455,13,0.846,9,32,9,3,13,91,0.429,37,0.216,23,0.913,16,30,6,3,11
L,86,0.512,37,0.459,13,0.846,3,30,2,9,10,93,0.527,36,0.472,24,0.625,16,32,6,5,10
W,96,0.438,51,0.333,22,0.955,10,32,8,4,12,96,0.479,29,0.31,14,0.929,13,39,3,7,18
W,98,0.459,41,0.293,28,0.679,20,36,5,4,16,88,0.477,30,0.133,34,0.853,11,34,10,3,11
W,73,0.562,31,0.387,25,0.92,9,28,7,6,18,84,0.5,26,0.308,23,0.783,14,20,6,3,13
L,77,0.455,37,0.378,10,0.7,4,32,3,5,22,88,0.511,31,0.419,22,0.818,9,33,12,4,7
L,101,0.376,43,0.326,13,0.692,15,30,4,1,13,91,0.56,43,0.512,20,0.8,7,40,8,5,9
L,80,0.4,28,0.143,32,0.625,11,29,4,5,10,80,0.475,27,0.481,22,0.818,8,38,6,1,12
L,95,0.474,35,0.286,21,0.81,9,30,10,4,15,90,0.544,31,0.387,20,0.9,8,37,5,6,16
W,80,0.463,36,0.472,30,0.833,11,32,9,4,11,83,0.458,46,0.391,18,0.778,8,32,3,3,14
W,82,0.537,35,0.486,27,0.667,8,33,4,9,12,98,0.469,30,0.3,21,0.619,20,32,9,2,10
W,76,0.5,31,0.419,23,0.522,9,38,8,3,16,79,0.443,39,0.333,14,0.643,6,29,5,0,11
L,101,0.525,30,0.467,22,0.727,10,19,9,4,8,93,0.624,25,0.4,30,0.767,14,38,5,5,19
L,88,0.511,33,0.273,13,0.846,6,26,10,4,14,86,0.523,20,0.35,30,0.8,13,32,10,3,16
L,93,0.323,39,0.231,12,0.917,8,37,5,6,14,92,0.457,48,0.375,24,0.75,10,49,9,4,10
L,95,0.516,32,0.344,28,0.821,14,31,8,4,13,78,0.615,37,0.595,31,0.742,3,29,8,4,16
W,87,0.448,29,0.345,25,0.76,10,28,7,3,10,80,0.5,33,0.485,14,0.714,10,32,1,3,18
W,96,0.417,20,0.3,27,0.778,15,33,11,8,8,90,0.444,35,0.343,12,0.667,16,38,4,4,21
L,96,0.521,30,0.367,29,0.793,7,32,11,3,11,94,0.553,35,0.4,30,0.633,15,37,6,7,18
W,99,0.545,37,0.351,13,0.692,6,37,7,3,11,93,0.484,44,0.25,11,0.909,7,31,5,8,12
W,93,0.484,36,0.222,9,0.889,15,32,8,7,9,80,0.4,33,0.303,19,0.947,12,31,6,3,16
W,89,0.461,27,0.444,33,0.788,14,37,5,3,15,93,0.505,25,0.36,22,0.682,10,30,5,6,8
W,82,0.524,40,0.45,22,0.727,11,30,11,4,19,90,0.467,27,0.444,14,0.929,11,30,6,4,19
W,88,0.477,34,0.353,23,0.739,7,42,11,6,17,100,0.41,49,0.286,15,0.8,8,39,9,8,16
L,93,0.419,28,0.286,23,0.783,14,29,6,3,14,83,0.566,37,0.486,17,0.882,4,29,7,8,13
L,84,0.464,27,0.185,40,0.8,12,30,4,4,10,86,0.512,24,0.375,34,0.647,11,29,6,3,6
L,92,0.446,24,0.292,36,0.778,14,33,5,0,10,95,0.474,45,0.311,26,0.846,15,35,5,4,9
W,81,0.593,40,0.5,16,0.5,6,31,10,4,18,82,0.537,23,0.391,21,0.714,8,26,9,3,15
W,86,0.581,39,0.436,28,0.714,7,32,11,8,11,87,0.483,26,0.269,29,0.828,13,27,6,4,14
L,90,0.389,33,0.212,15,0.867,6,23,6,2,12,86,0.57,28,0.429,17,0.824,8,45,5,6,17
W,85,0.506,32,0.344,22,0.864,10,32,8,4,12,89,0.483,30,0.267,22,0.773,11,29,10,3,11
L,86,0.442,36,0.25,27,0.667,10,37,2,7,13,101,0.426,36,0.306,22,0.909,18,31,7,7,7
L,98,0.459,31,0.226,26,0.846,14,34,4,5,10,89,0.539,33,0.394,19,0.737,6,33,8,7,11
W,85,0.529,22,0.318,28,0.786,9,38,7,3,11,91,0.407,35,0.229,28,0.857,15,29,7,8,15
W,83,0.47,30,0.3,24,0.875,13,28,5,7,11,80,0.438,25,0.24,18,0.833,12,24,6,1,19
W,98,0.459,31,0.355,16,0.813,18,35,13,6,13,86,0.442,36,0.444,20,0.6,12,33,6,2,18
L,75,0.507,36,0.361,28,0.679,8,30,5,4,18,87,0.54,31,0.452,13,0.769,8,34,8,2,9
W,88,0.443,29,0.414,24,0.833,14,44,6,2,14,84,0.381,49,0.388,22,0.955,3,34,8,7,8
L,82,0.476,32,0.438,27,0.741,8,29,5,7,18,94,0.436,35,0.343,28,0.857,13,29,13,2,11
L,82,0.415,40,0.375,17,0.765,6,31,9,2,16,80,0.425,40,0.425,25,0.56,9,40,10,2,17
W,91,0.571,44,0.409,21,0.714,9,52,4,11,15,97,0.371,36,0.222,18,0.722,3,35,7,0,10
W,89,0.528,36,0.417,28,0.714,7,41,4,3,12,88,0.443,36,0.25,21,0.905,4,36,7,2,10
L,80,0.475,30,0.4,14,0.857,8,24,5,4,14,89,0.494,40,0.45,25,0.92,17,28,6,6,8
W,96,0.552,30,0.5,25,0.88,15,27,10,8,13,96,0.542,37,0.378,12,1,10,22,7,7,17
W,95,0.463,43,0.372,21,0.81,14,28,11,1,9,91,0.516,28,0.321,16,0.625,11,34,3,7,17
W,93,0.505,32,0.469,19,0.842,13,32,4,9,8,78,0.436,31,0.419,27,0.889,8,28,3,7,13
L,75,0.52,33,0.455,21,0.81,2,29,9,6,20,96,0.531,34,0.618,9,0.889,12,33,11,3,16
W,88,0.477,50,0.36,24,0.75,10,39,3,0,11,78,0.487,29,0.276,34,0.824,4,34,8,1,10
W,91,0.462,34,0.353,28,0.714,16,37,9,4,11,92,0.435,36,0.389,19,0.895,12,33,6,5,10
W,89,0.528,39,0.333,32,0.875,5,28,6,3,4,89,0.539,29,0.31,29,0.759,12,31,2,7,12
L,86,0.43,31,0.194,18,0.889,8,23,10,5,14,84,0.571,28,0.607,14,0.786,11,36,6,8,17
W,85,0.6,30,0.5,26,0.731,6,37,3,8,10,101,0.505,38,0.342,15,0.6,11,30,4,4,5
L,104,0.385,40,0.275,34,0.735,20,31,6,5,11,99,0.556,50,0.44,16,0.75,9,41,6,11,13
L,84,0.488,36,0.25,24,0.75,7,38,3,4,11,89,0.483,28,0.393,27,0.741,6,37,7,4,8
W,93,0.613,42,0.595,14,0.857,5,30,12,7,11,87,0.54,23,0.304,21,0.619,10,28,7,3,16
W,92,0.446,37,0.351,29,0.793,15,31,12,9,11,73,0.466,25,0.24,30,0.767,8,31,8,4,22
W,93,0.473,42,0.429,19,0.737,9,40,11,6,15,84,0.464,26,0.154,22,0.591,6,38,9,4,17
L,81,0.481,34,0.353,27,0.889,9,33,7,7,16,89,0.472,32,0.375,26,0.769,13,27,7,7,10
W,84,0.56,37,0.486,20,0.75,8,34,9,5,15,93,0.441,39,0.333,11,0.909,13,27,6,3,14
W,98,0.459,34,0.324,15,0.933,11,41,11,0,11,83,0.458,37,0.243,16,0.688,4,34,8,4,17
W,87,0.46,32,0.406,21,0.857,8,35,8,7,16,88,0.42,40,0.3,26,0.769,13,31,8,8,13
L,89,0.438,34,0.206,39,0.744,13,27,11,7,10,77,0.558,21,0.524,25,0.84,8,31,4,5,18
W,79,0.57,28,0.571,26,0.808,2,27,9,1,10,82,0.512,40,0.4,25,0.8,9,33,7,5,17
W,87,0.517,36,0.333,33,0.848,12,24,8,4,11,93,0.516,33,0.364,23,0.739,20,28,6,3,16
L,89,0.494,40,0.425,28,0.714,8,23,7,2,10,90,0.556,39,0.308,18,0.833,11,33,7,5,13
W,92,0.489,26,0.423,29,0.828,11,31,7,3,11,85,0.529,26,0.462,25,0.88,9,32,6,6,17
W,98,0.52,43,0.349,24,0.542,10,44,10,4,15,93,0.387,39,0.231,20,0.65,8,38,7,6,19
L,83,0.41,25,0.24,22,0.773,15,27,7,4,19,82,0.476,37,0.432,26,0.846,11,33,9,4,18
L,82,0.476,35,0.314,36,0.722,7,40,4,5,17,93,0.484,41,0.317,30,0.8,7,36,9,5,9
W,70,0.557,17,0.471,46,0.783,5,31,7,2,15,90,0.467,31,0.387,20,0.75,12,27,7,6,17
L,87,0.506,26,0.154,16,0.75,10,27,4,4,7,83,0.506,32,0.469,21,0.905,11,30,7,2,10
W,81,0.556,24,0.417,23,0.826,5,44,8,2,16,87,0.345,41,0.317,19,0.579,10,27,8,3,16
W,80,0.538,27,0.444,25,0.96,7,35,7,5,16,83,0.506,32,0.313,23,0.783,4,29,7,4,14
L,92,0.446,33,0.273,23,0.783,19,30,6,5,17,83,0.506,29,0.483,21,0.81,8,26,6,3,14
W,95,0.463,38,0.368,36,0.75,21,40,5,6,11,91,0.407,40,0.325,24,0.833,9,26,8,2,10
L,81,0.481,44,0.386,21,0.667,10,32,3,4,14,92,0.533,44,0.409,23,0.696,11,32,9,3,6
L,86,0.477,31,0.194,21,0.571,12,34,9,2,14,93,0.419,37,0.27,14,0.929,12,35,2,4,12
L,93,0.419,36,0.278,24,0.833,13,28,14,2,18,88,0.5,48,0.354,19,0.842,16,32,12,6,20
